Product	Date $ time
Lightning Charging Cable	4/17/2019 14:06
ThinkPad Laptop	4/14/2019 0:50
AA Batteries (4-pack)	4/2/2019 4:15
Wired Headphones	4/18/2019 20:00
Google Phone	4/14/2019 12:09
USB-C Charging Cable	4/14/2019 12:09
Apple Airpods Headphones	4/22/2019 23:25
Vareebadd Phone	4/22/2019 19:12
AAA Batteries (4-pack)	4/27/2019 1:51
Lightning Charging Cable	4/25/2019 11:33
AAA Batteries (4-pack)	4/25/2019 22:15
20in Monitor	4/13/2019 8:52
Apple Airpods Headphones	4/9/2019 18:24
34in Ultrawide Monitor	4/12/2019 20:24
AA Batteries (4-pack)	4/18/2019 10:08
AA Batteries (4-pack)	4/6/2019 20:21
AA Batteries (4-pack)	4/2/2019 9:20
Lightning Charging Cable	4/25/2019 21:27
AA Batteries (4-pack)	4/2/2019 12:21
Google Phone	4/17/2019 13:42
34in Ultrawide Monitor	4/30/2019 22:03
Lightning Charging Cable	4/24/2019 12:38
34in Ultrawide Monitor	4/12/2019 17:41
USB-C Charging Cable	4/7/2019 15:17
Google Phone	4/13/2019 9:08
ThinkPad Laptop	4/10/2019 22:27
iPhone	4/13/2019 21:02
AA Batteries (4-pack)	4/22/2019 9:16
34in Ultrawide Monitor	4/18/2019 2:30
Google Phone	4/5/2019 17:03
Lightning Charging Cable	4/8/2019 18:11
27in 4K Gaming Monitor	4/16/2019 13:07
USB-C Charging Cable	4/15/2019 14:15
USB-C Charging Cable	4/8/2019 17:29
27in 4K Gaming Monitor	4/4/2019 13:52
Google Phone	4/3/2019 13:51
Wired Headphones	4/5/2019 20:38
USB-C Charging Cable	4/19/2019 10:45
Apple Airpods Headphones	4/10/2019 13:47
AA Batteries (4-pack)	4/4/2019 12:56
AA Batteries (4-pack)	4/1/2019 20:22
AAA Batteries (4-pack)	4/29/2019 21:22
Apple Airpods Headphones	4/3/2019 12:44
Apple Airpods Headphones	4/8/2019 12:49
AAA Batteries (4-pack)	4/25/2019 14:58
AA Batteries (4-pack)	4/16/2019 0:08
Lightning Charging Cable	4/21/2019 10:55
USB-C Charging Cable	4/30/2019 11:25
Wired Headphones	4/14/2019 12:03
AA Batteries (4-pack)	4/20/2019 10:13
iPhone	4/19/2019 21:55
Wired Headphones	4/19/2019 21:55
Lightning Charging Cable	4/12/2019 19:20
Google Phone	4/1/2019 9:35
AAA Batteries (4-pack)	4/19/2019 22:54
Lightning Charging Cable	4/2/2019 21:15
USB-C Charging Cable	4/14/2019 23:10
AAA Batteries (4-pack)	4/30/2019 22:21
Bose SoundSport Headphones	4/9/2019 15:35
Lightning Charging Cable	4/16/2019 0:02
Google Phone	4/11/2019 20:15
27in 4K Gaming Monitor	4/10/2019 10:49
AA Batteries (4-pack)	4/11/2019 13:59
iPhone	4/18/2019 17:14
Wired Headphones	4/19/2019 15:10
Flatscreen TV	4/24/2019 17:59
Macbook Pro Laptop	4/25/2019 23:46
Wired Headphones	4/6/2019 16:29
Flatscreen TV	4/27/2019 6:40
AA Batteries (4-pack)	4/15/2019 18:05
Wired Headphones	4/24/2019 10:27
27in FHD Monitor	4/25/2019 19:56
Apple Airpods Headphones	4/18/2019 13:01
Apple Airpods Headphones	4/3/2019 21:13
Apple Airpods Headphones	4/8/2019 1:55
AAA Batteries (4-pack)	4/25/2019 3:58
Lightning Charging Cable	4/25/2019 14:27
USB-C Charging Cable	4/1/2019 6:23
34in Ultrawide Monitor	4/2/2019 13:24
AAA Batteries (4-pack)	4/4/2019 17:41
AA Batteries (4-pack)	4/19/2019 11:09
Macbook Pro Laptop	4/29/2019 23:39
AA Batteries (4-pack)	4/2/2019 11:41
Lightning Charging Cable	4/5/2019 16:45
USB-C Charging Cable	4/30/2019 22:27
USB-C Charging Cable	4/10/2019 11:02
Bose SoundSport Headphones	4/23/2019 21:04
ThinkPad Laptop	4/6/2019 22:41
27in 4K Gaming Monitor	4/14/2019 13:03
USB-C Charging Cable	4/28/2019 16:16
Flatscreen TV	4/12/2019 12:30
Flatscreen TV	4/19/2019 9:41
USB-C Charging Cable	4/4/2019 18:13
USB-C Charging Cable	4/26/2019 8:05
iPhone	4/17/2019 22:09
iPhone	4/21/2019 7:39
USB-C Charging Cable	4/17/2019 2:36
LG Dryer	4/24/2019 18:42
AAA Batteries (4-pack)	4/18/2019 10:15
Lightning Charging Cable	4/16/2019 20:27
USB-C Charging Cable	4/3/2019 16:39
Google Phone	4/23/2019 18:42
Bose SoundSport Headphones	4/11/2019 12:06
Macbook Pro Laptop	4/11/2019 21:54
Macbook Pro Laptop	4/17/2019 13:48
Wired Headphones	4/10/2019 18:54
Macbook Pro Laptop	4/29/2019 17:12
Bose SoundSport Headphones	4/6/2019 8:46
AA Batteries (4-pack)	4/18/2019 18:42
Wired Headphones	4/10/2019 20:25
Wired Headphones	4/26/2019 17:32
Lightning Charging Cable	4/23/2019 19:58
34in Ultrawide Monitor	4/3/2019 17:36
Lightning Charging Cable	4/17/2019 23:55
Google Phone	4/27/2019 8:35
Wired Headphones	4/25/2019 14:43
27in FHD Monitor	4/24/2019 14:14
AAA Batteries (4-pack)	4/11/2019 15:10
iPhone	4/25/2019 19:45
27in FHD Monitor	4/8/2019 11:35
Lightning Charging Cable	4/29/2019 16:22
27in 4K Gaming Monitor	4/10/2019 12:52
Bose SoundSport Headphones	4/18/2019 19:07
AA Batteries (4-pack)	4/2/2019 19:27
AA Batteries (4-pack)	4/28/2019 11:31
USB-C Charging Cable	4/21/2019 20:25
AAA Batteries (4-pack)	4/12/2019 22:17
AAA Batteries (4-pack)	4/23/2019 9:01
Lightning Charging Cable	4/11/2019 14:46
Bose SoundSport Headphones	4/12/2019 17:29
Lightning Charging Cable	4/28/2019 18:04
AA Batteries (4-pack)	4/6/2019 15:14
Wired Headphones	4/5/2019 22:59
Lightning Charging Cable	4/29/2019 19:28
AAA Batteries (4-pack)	4/14/2019 11:55
USB-C Charging Cable	4/25/2019 1:33
Google Phone	4/29/2019 21:51
Lightning Charging Cable	4/10/2019 12:21
AAA Batteries (4-pack)	4/22/2019 21:54
USB-C Charging Cable	4/14/2019 11:18
iPhone	4/12/2019 20:18
Apple Airpods Headphones	4/12/2019 20:18
Lightning Charging Cable	4/1/2019 11:29
AA Batteries (4-pack)	4/8/2019 21:54
Google Phone	4/30/2019 14:28
Lightning Charging Cable	4/12/2019 17:47
USB-C Charging Cable	4/16/2019 10:45
Bose SoundSport Headphones	4/30/2019 11:59
iPhone	4/10/2019 19:11
iPhone	4/16/2019 9:21
Wired Headphones	4/25/2019 11:04
Lightning Charging Cable	4/11/2019 10:05
AAA Batteries (4-pack)	4/7/2019 12:00
USB-C Charging Cable	4/4/2019 16:28
AA Batteries (4-pack)	4/18/2019 14:38
AAA Batteries (4-pack)	4/24/2019 8:11
AAA Batteries (4-pack)	4/18/2019 18:52
27in 4K Gaming Monitor	4/26/2019 16:30
AA Batteries (4-pack)	4/14/2019 16:24
USB-C Charging Cable	4/25/2019 10:37
AA Batteries (4-pack)	4/9/2019 22:59
27in 4K Gaming Monitor	4/12/2019 19:25
AAA Batteries (4-pack)	4/24/2019 10:48
34in Ultrawide Monitor	4/26/2019 15:45
Bose SoundSport Headphones	4/15/2019 12:24
Wired Headphones	4/14/2019 11:09
Apple Airpods Headphones	4/23/2019 12:10
AA Batteries (4-pack)	4/18/2019 16:13
Apple Airpods Headphones	4/28/2019 15:01
Lightning Charging Cable	4/5/2019 7:33
Apple Airpods Headphones	4/16/2019 18:30
iPhone	4/28/2019 10:07
Lightning Charging Cable	4/28/2019 10:07
USB-C Charging Cable	4/25/2019 15:31
Apple Airpods Headphones	4/20/2019 22:56
Macbook Pro Laptop	4/15/2019 18:13
AAA Batteries (4-pack)	4/27/2019 22:31
27in 4K Gaming Monitor	4/8/2019 18:24
27in FHD Monitor	4/2/2019 23:27
USB-C Charging Cable	4/25/2019 14:30
Google Phone	4/15/2019 9:19
USB-C Charging Cable	4/15/2019 9:19
Apple Airpods Headphones	4/25/2019 18:57
USB-C Charging Cable	4/16/2019 18:49
USB-C Charging Cable	4/11/2019 15:37
iPhone	4/23/2019 19:53
20in Monitor	4/2/2019 7:13
Apple Airpods Headphones	4/23/2019 12:15
AAA Batteries (4-pack)	4/12/2019 19:04
AAA Batteries (4-pack)	4/22/2019 13:26
AA Batteries (4-pack)	4/21/2019 8:15
Google Phone	4/14/2019 11:47
AAA Batteries (4-pack)	4/19/2019 22:04
Lightning Charging Cable	4/2/2019 18:32
USB-C Charging Cable	4/21/2019 12:30
AAA Batteries (4-pack)	4/29/2019 20:38
20in Monitor	4/3/2019 19:15
27in 4K Gaming Monitor	4/18/2019 20:31
Lightning Charging Cable	4/4/2019 18:14
Lightning Charging Cable	4/20/2019 14:36
Apple Airpods Headphones	4/17/2019 21:54
AA Batteries (4-pack)	4/13/2019 23:03
USB-C Charging Cable	4/26/2019 19:43
Bose SoundSport Headphones	4/21/2019 22:21
20in Monitor	4/1/2019 19:36
iPhone	4/17/2019 19:20
34in Ultrawide Monitor	4/18/2019 9:26
Lightning Charging Cable	4/11/2019 13:28
Bose SoundSport Headphones	4/1/2019 15:18
Wired Headphones	4/29/2019 17:45
USB-C Charging Cable	4/2/2019 20:48
AA Batteries (4-pack)	4/17/2019 14:13
34in Ultrawide Monitor	4/25/2019 12:40
Lightning Charging Cable	4/15/2019 15:09
20in Monitor	4/4/2019 12:44
Apple Airpods Headphones	4/4/2019 1:48
AAA Batteries (4-pack)	4/28/2019 21:03
Lightning Charging Cable	4/27/2019 11:01
Bose SoundSport Headphones	4/28/2019 18:14
AAA Batteries (4-pack)	4/11/2019 15:55
AA Batteries (4-pack)	4/16/2019 18:00
Apple Airpods Headphones	4/24/2019 0:08
Wired Headphones	4/12/2019 22:09
Bose SoundSport Headphones	4/9/2019 20:44
Flatscreen TV	4/24/2019 12:44
iPhone	4/8/2019 20:28
Bose SoundSport Headphones	4/11/2019 16:30
USB-C Charging Cable	4/9/2019 19:52
USB-C Charging Cable	4/25/2019 16:48
34in Ultrawide Monitor	4/4/2019 11:09
iPhone	4/18/2019 20:21
Bose SoundSport Headphones	4/24/2019 19:16
Bose SoundSport Headphones	4/24/2019 1:18
Lightning Charging Cable	4/8/2019 13:26
Macbook Pro Laptop	4/10/2019 12:29
USB-C Charging Cable	4/13/2019 18:40
34in Ultrawide Monitor	4/12/2019 19:57
Bose SoundSport Headphones	4/7/2019 22:39
Vareebadd Phone	4/5/2019 16:39
Wired Headphones	4/9/2019 19:04
27in FHD Monitor	4/26/2019 7:39
AA Batteries (4-pack)	4/6/2019 18:47
Wired Headphones	4/18/2019 0:05
USB-C Charging Cable	4/16/2019 17:59
Apple Airpods Headphones	4/4/2019 12:01
AAA Batteries (4-pack)	4/16/2019 7:11
AA Batteries (4-pack)	4/16/2019 7:11
AAA Batteries (4-pack)	4/15/2019 11:47
Lightning Charging Cable	4/27/2019 12:04
Bose SoundSport Headphones	4/17/2019 17:42
Flatscreen TV	4/11/2019 20:56
USB-C Charging Cable	4/24/2019 16:27
34in Ultrawide Monitor	4/18/2019 2:11
Bose SoundSport Headphones	4/5/2019 14:46
Apple Airpods Headphones	4/27/2019 15:17
Flatscreen TV	4/25/2019 16:32
27in FHD Monitor	4/30/2019 21:24
AA Batteries (4-pack)	4/25/2019 23:00
AAA Batteries (4-pack)	4/20/2019 18:35
Wired Headphones	4/20/2019 1:00
27in 4K Gaming Monitor	4/5/2019 23:28
ThinkPad Laptop	4/12/2019 20:51
AAA Batteries (4-pack)	4/22/2019 11:41
Lightning Charging Cable	4/16/2019 18:35
Wired Headphones	4/14/2019 11:35
ThinkPad Laptop	4/25/2019 19:01
Lightning Charging Cable	4/27/2019 21:42
Bose SoundSport Headphones	4/27/2019 9:47
Vareebadd Phone	4/16/2019 15:36
Wired Headphones	4/4/2019 10:47
Lightning Charging Cable	4/4/2019 18:29
34in Ultrawide Monitor	4/14/2019 13:00
Macbook Pro Laptop	4/17/2019 13:35
27in FHD Monitor	4/28/2019 16:39
34in Ultrawide Monitor	4/30/2019 13:47
Lightning Charging Cable	4/15/2019 19:19
AAA Batteries (4-pack)	4/11/2019 13:08
34in Ultrawide Monitor	4/9/2019 13:52
AAA Batteries (4-pack)	4/14/2019 8:17
34in Ultrawide Monitor	4/14/2019 8:17
Wired Headphones	4/26/2019 19:28
34in Ultrawide Monitor	4/10/2019 0:36
Google Phone	4/9/2019 15:38
27in FHD Monitor	4/24/2019 23:23
Apple Airpods Headphones	4/16/2019 13:56
Apple Airpods Headphones	4/25/2019 20:33
Lightning Charging Cable	4/24/2019 18:32
Lightning Charging Cable	4/3/2019 14:00
Apple Airpods Headphones	4/20/2019 12:24
Bose SoundSport Headphones	4/25/2019 10:14
Apple Airpods Headphones	4/5/2019 9:01
Lightning Charging Cable	4/5/2019 13:32
Google Phone	4/20/2019 14:31
Lightning Charging Cable	4/8/2019 12:32
AA Batteries (4-pack)	4/13/2019 23:42
USB-C Charging Cable	4/20/2019 22:36
AAA Batteries (4-pack)	4/5/2019 11:44
Apple Airpods Headphones	4/22/2019 8:18
USB-C Charging Cable	4/7/2019 12:58
27in FHD Monitor	4/22/2019 19:53
AA Batteries (4-pack)	4/13/2019 9:48
AA Batteries (4-pack)	4/21/2019 21:55
Lightning Charging Cable	4/17/2019 22:09
USB-C Charging Cable	4/30/2019 15:16
Lightning Charging Cable	4/16/2019 23:01
Vareebadd Phone	4/5/2019 23:32
Wired Headphones	4/24/2019 16:40
Lightning Charging Cable	4/12/2019 9:25
Lightning Charging Cable	4/11/2019 8:37
27in FHD Monitor	4/6/2019 15:39
20in Monitor	4/3/2019 16:12
34in Ultrawide Monitor	4/27/2019 19:48
Lightning Charging Cable	4/5/2019 15:03
Wired Headphones	4/17/2019 7:34
USB-C Charging Cable	4/17/2019 9:07
27in FHD Monitor	4/27/2019 12:39
Lightning Charging Cable	4/2/2019 23:13
iPhone	4/16/2019 15:20
27in FHD Monitor	4/18/2019 17:25
USB-C Charging Cable	4/22/2019 6:41
27in FHD Monitor	4/6/2019 11:35
Wired Headphones	4/8/2019 21:34
AA Batteries (4-pack)	4/15/2019 10:19
Bose SoundSport Headphones	4/26/2019 20:32
Google Phone	4/25/2019 1:08
USB-C Charging Cable	4/20/2019 13:27
Lightning Charging Cable	4/11/2019 7:45
Google Phone	4/5/2019 11:38
Flatscreen TV	4/4/2019 20:03
Apple Airpods Headphones	4/1/2019 13:54
Wired Headphones	4/28/2019 11:35
Bose SoundSport Headphones	4/23/2019 13:41
AAA Batteries (4-pack)	4/2/2019 11:32
20in Monitor	4/17/2019 22:29
USB-C Charging Cable	4/11/2019 21:32
ThinkPad Laptop	4/7/2019 22:20
Apple Airpods Headphones	4/23/2019 1:14
Vareebadd Phone	4/28/2019 14:16
Lightning Charging Cable	4/15/2019 21:57
Wired Headphones	4/15/2019 12:56
Wired Headphones	4/17/2019 17:18
Wired Headphones	4/18/2019 11:27
Apple Airpods Headphones	4/30/2019 14:25
Lightning Charging Cable	4/17/2019 22:31
27in FHD Monitor	4/27/2019 21:20
Wired Headphones	4/2/2019 23:21
iPhone	4/11/2019 11:16
Flatscreen TV	4/14/2019 18:20
Apple Airpods Headphones	4/8/2019 12:41
AA Batteries (4-pack)	4/28/2019 21:04
Wired Headphones	4/22/2019 1:20
Lightning Charging Cable	4/27/2019 10:55
AAA Batteries (4-pack)	4/20/2019 19:47
34in Ultrawide Monitor	4/6/2019 4:30
27in FHD Monitor	4/19/2019 20:50
Lightning Charging Cable	4/14/2019 21:11
USB-C Charging Cable	4/11/2019 12:14
27in FHD Monitor	4/15/2019 6:37
Wired Headphones	4/13/2019 22:43
Apple Airpods Headphones	4/6/2019 18:54
AA Batteries (4-pack)	4/16/2019 14:05
Lightning Charging Cable	4/28/2019 22:11
AAA Batteries (4-pack)	4/1/2019 16:37
AA Batteries (4-pack)	4/28/2019 22:41
Apple Airpods Headphones	4/14/2019 23:13
AAA Batteries (4-pack)	4/2/2019 22:04
iPhone	4/30/2019 22:55
Lightning Charging Cable	4/30/2019 22:55
Bose SoundSport Headphones	4/2/2019 18:09
AAA Batteries (4-pack)	4/11/2019 14:50
Apple Airpods Headphones	4/6/2019 14:05
34in Ultrawide Monitor	4/1/2019 20:08
Bose SoundSport Headphones	4/15/2019 14:00
AAA Batteries (4-pack)	4/1/2019 13:57
AA Batteries (4-pack)	4/24/2019 12:38
AAA Batteries (4-pack)	4/22/2019 19:17
Flatscreen TV	4/27/2019 20:20
AA Batteries (4-pack)	4/25/2019 23:07
AAA Batteries (4-pack)	4/1/2019 21:43
USB-C Charging Cable	4/12/2019 19:37
Lightning Charging Cable	4/12/2019 13:28
USB-C Charging Cable	4/5/2019 20:05
USB-C Charging Cable	4/5/2019 12:00
AA Batteries (4-pack)	4/6/2019 1:10
Vareebadd Phone	4/14/2019 19:03
Wired Headphones	4/21/2019 22:13
Lightning Charging Cable	4/5/2019 16:32
Bose SoundSport Headphones	4/29/2019 11:41
AA Batteries (4-pack)	4/12/2019 19:04
AA Batteries (4-pack)	4/7/2019 13:23
USB-C Charging Cable	4/12/2019 21:38
Bose SoundSport Headphones	4/4/2019 12:56
27in FHD Monitor	4/14/2019 11:49
AAA Batteries (4-pack)	4/7/2019 11:34
27in 4K Gaming Monitor	4/2/2019 20:32
27in FHD Monitor	4/8/2019 15:58
Wired Headphones	4/8/2019 20:08
USB-C Charging Cable	4/12/2019 14:42
Apple Airpods Headphones	4/24/2019 19:48
AAA Batteries (4-pack)	4/24/2019 2:07
Lightning Charging Cable	4/1/2019 17:18
Lightning Charging Cable	4/12/2019 10:45
Lightning Charging Cable	4/2/2019 13:21
Lightning Charging Cable	4/24/2019 1:37
Google Phone	4/20/2019 14:38
34in Ultrawide Monitor	4/5/2019 0:00
AAA Batteries (4-pack)	4/2/2019 17:35
iPhone	4/8/2019 15:45
Lightning Charging Cable	4/8/2019 15:45
Lightning Charging Cable	4/1/2019 18:29
Bose SoundSport Headphones	4/17/2019 20:07
AAA Batteries (4-pack)	4/11/2019 13:13
Lightning Charging Cable	4/28/2019 8:52
ThinkPad Laptop	4/24/2019 16:33
ThinkPad Laptop	4/17/2019 16:22
20in Monitor	4/5/2019 20:57
Apple Airpods Headphones	4/25/2019 8:14
iPhone	4/25/2019 4:32
Wired Headphones	4/16/2019 9:49
Wired Headphones	4/19/2019 0:33
27in FHD Monitor	4/21/2019 6:59
Google Phone	4/7/2019 10:36
Wired Headphones	4/14/2019 22:13
AA Batteries (4-pack)	4/19/2019 17:36
Bose SoundSport Headphones	4/15/2019 18:07
USB-C Charging Cable	4/11/2019 22:10
Lightning Charging Cable	4/30/2019 15:51
27in FHD Monitor	4/22/2019 10:38
AA Batteries (4-pack)	4/14/2019 10:10
Google Phone	4/23/2019 15:23
Lightning Charging Cable	4/5/2019 22:17
Flatscreen TV	4/9/2019 17:45
34in Ultrawide Monitor	4/1/2019 17:34
27in FHD Monitor	4/18/2019 20:23
USB-C Charging Cable	4/26/2019 20:03
Lightning Charging Cable	4/15/2019 16:15
ThinkPad Laptop	4/23/2019 1:57
27in FHD Monitor	4/25/2019 11:22
27in 4K Gaming Monitor	4/24/2019 13:37
USB-C Charging Cable	4/6/2019 13:35
AA Batteries (4-pack)	4/2/2019 14:03
Wired Headphones	4/21/2019 5:19
Google Phone	4/19/2019 22:33
ThinkPad Laptop	4/19/2019 22:33
Wired Headphones	4/29/2019 0:56
Google Phone	4/21/2019 7:47
Bose SoundSport Headphones	4/21/2019 7:47
Wired Headphones	4/21/2019 7:47
Apple Airpods Headphones	4/21/2019 18:16
AAA Batteries (4-pack)	4/5/2019 16:04
USB-C Charging Cable	4/24/2019 2:49
Lightning Charging Cable	4/4/2019 18:09
Wired Headphones	4/15/2019 18:13
Apple Airpods Headphones	4/10/2019 19:23
Lightning Charging Cable	4/20/2019 13:16
Lightning Charging Cable	4/27/2019 14:13
iPhone	4/23/2019 23:56
27in FHD Monitor	4/3/2019 19:14
20in Monitor	4/22/2019 7:09
Lightning Charging Cable	4/17/2019 12:22
iPhone	4/30/2019 14:16
Macbook Pro Laptop	4/3/2019 14:22
USB-C Charging Cable	4/23/2019 20:56
Apple Airpods Headphones	4/23/2019 12:31
Wired Headphones	4/16/2019 16:48
27in 4K Gaming Monitor	4/23/2019 12:08
27in FHD Monitor	4/7/2019 12:09
34in Ultrawide Monitor	4/4/2019 11:40
Macbook Pro Laptop	4/17/2019 10:20
AAA Batteries (4-pack)	4/10/2019 8:52
20in Monitor	4/10/2019 11:48
iPhone	4/27/2019 14:14
Lightning Charging Cable	4/11/2019 23:30
ThinkPad Laptop	4/7/2019 11:32
AA Batteries (4-pack)	4/6/2019 10:03
Bose SoundSport Headphones	4/2/2019 19:33
Wired Headphones	4/3/2019 12:52
34in Ultrawide Monitor	4/5/2019 9:47
iPhone	4/27/2019 17:11
AAA Batteries (4-pack)	4/8/2019 14:34
iPhone	4/8/2019 14:34
ThinkPad Laptop	4/24/2019 11:44
27in FHD Monitor	4/6/2019 12:10
USB-C Charging Cable	4/29/2019 21:07
Google Phone	4/9/2019 16:41
Wired Headphones	4/9/2019 16:41
27in 4K Gaming Monitor	4/17/2019 16:24
AAA Batteries (4-pack)	4/21/2019 22:20
AA Batteries (4-pack)	4/16/2019 12:37
Apple Airpods Headphones	4/21/2019 10:46
Apple Airpods Headphones	4/27/2019 19:14
iPhone	4/9/2019 12:40
Wired Headphones	4/11/2019 0:46
Apple Airpods Headphones	4/3/2019 17:21
USB-C Charging Cable	4/2/2019 8:35
34in Ultrawide Monitor	4/10/2019 18:30
USB-C Charging Cable	4/21/2019 16:54
Lightning Charging Cable	4/14/2019 16:17
Wired Headphones	4/11/2019 15:54
Macbook Pro Laptop	4/2/2019 12:12
34in Ultrawide Monitor	4/1/2019 8:32
Macbook Pro Laptop	4/26/2019 16:43
Apple Airpods Headphones	4/27/2019 13:42
AAA Batteries (4-pack)	4/30/2019 0:21
Google Phone	4/9/2019 10:53
Apple Airpods Headphones	4/15/2019 14:21
AAA Batteries (4-pack)	4/26/2019 20:27
Lightning Charging Cable	4/21/2019 22:01
Lightning Charging Cable	4/8/2019 23:42
Lightning Charging Cable	4/27/2019 13:16
AA Batteries (4-pack)	4/28/2019 20:00
AA Batteries (4-pack)	4/16/2019 18:02
Flatscreen TV	4/1/2019 13:51
AA Batteries (4-pack)	4/13/2019 21:19
Lightning Charging Cable	4/13/2019 22:13
AAA Batteries (4-pack)	4/20/2019 17:46
34in Ultrawide Monitor	4/4/2019 20:29
Apple Airpods Headphones	4/1/2019 20:45
AA Batteries (4-pack)	4/28/2019 14:32
AA Batteries (4-pack)	4/9/2019 11:55
Apple Airpods Headphones	4/22/2019 0:03
27in FHD Monitor	4/26/2019 21:48
ThinkPad Laptop	5/1/2019 0:54
Wired Headphones	4/15/2019 15:16
USB-C Charging Cable	4/7/2019 17:19
Wired Headphones	4/20/2019 13:33
USB-C Charging Cable	4/3/2019 19:54
Apple Airpods Headphones	4/4/2019 17:56
AA Batteries (4-pack)	4/11/2019 21:10
AAA Batteries (4-pack)	4/13/2019 14:09
Lightning Charging Cable	4/2/2019 12:38
27in 4K Gaming Monitor	4/19/2019 10:54
Macbook Pro Laptop	4/19/2019 10:54
Wired Headphones	4/10/2019 22:09
AA Batteries (4-pack)	4/15/2019 15:45
AA Batteries (4-pack)	4/10/2019 9:57
27in FHD Monitor	4/12/2019 14:59
LG Dryer	4/6/2019 16:01
USB-C Charging Cable	4/4/2019 16:25
Bose SoundSport Headphones	4/27/2019 10:55
Bose SoundSport Headphones	4/21/2019 20:34
20in Monitor	4/13/2019 9:41
AAA Batteries (4-pack)	4/8/2019 20:34
Bose SoundSport Headphones	4/17/2019 11:27
Apple Airpods Headphones	4/4/2019 17:58
Apple Airpods Headphones	4/3/2019 13:09
Bose SoundSport Headphones	4/9/2019 19:06
Lightning Charging Cable	4/18/2019 11:55
Lightning Charging Cable	4/24/2019 10:09
Bose SoundSport Headphones	4/13/2019 17:56
Lightning Charging Cable	4/24/2019 1:15
Apple Airpods Headphones	4/10/2019 18:25
Lightning Charging Cable	4/12/2019 19:35
USB-C Charging Cable	4/21/2019 15:44
Lightning Charging Cable	4/5/2019 17:14
Lightning Charging Cable	4/20/2019 8:38
ThinkPad Laptop	4/11/2019 12:44
USB-C Charging Cable	4/21/2019 19:58
Lightning Charging Cable	4/17/2019 11:54
Lightning Charging Cable	4/22/2019 2:38
AA Batteries (4-pack)	4/14/2019 14:47
27in 4K Gaming Monitor	4/22/2019 22:43
AA Batteries (4-pack)	4/15/2019 8:08
AAA Batteries (4-pack)	4/20/2019 9:13
Lightning Charging Cable	4/26/2019 17:21
Wired Headphones	4/5/2019 6:21
Bose SoundSport Headphones	4/9/2019 22:24
27in 4K Gaming Monitor	4/8/2019 19:26
ThinkPad Laptop	4/17/2019 9:17
USB-C Charging Cable	4/26/2019 17:47
Macbook Pro Laptop	4/25/2019 15:59
Wired Headphones	4/29/2019 13:18
USB-C Charging Cable	4/19/2019 11:11
AAA Batteries (4-pack)	4/10/2019 20:49
AA Batteries (4-pack)	4/12/2019 10:39
USB-C Charging Cable	4/16/2019 14:58
iPhone	4/17/2019 0:08
